,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
80,0.69,0.7107928475033738,0.6477411477411478,0.6542124519856184,0.66,0.6637240829346093,0.6081578144078145,0.6066870970160444,0.66,0.6456094232564821,0.5972710622710623,0.5919738791479322,0.7,0.6457610939112487,0.6895070207570207,0.6435474139397488
81,0.65,0.700858585858586,0.6825252525252525,0.6587702667702667,0.65,0.700858585858586,0.6825252525252525,0.6587702667702667,0.65,0.6865109086819613,0.6740404040404041,0.6422127112653429,0.78,0.8089728327228327,0.7833333333333333,0.7618930671325062
82,0.66,0.7155860805860806,0.6716389166389166,0.6661082484766696,0.7,0.7499206349206349,0.7086241536241535,0.7013872579662054,0.67,0.6946825396825397,0.678997113997114,0.6567309030048434,0.73,0.7725252525252525,0.7457264957264957,0.7088952936634908
83,0.72,0.7349213286713286,0.702544955044955,0.6935201954907837,0.71,0.7223672161172161,0.690044955044955,0.6794772449772449,0.68,0.6985192585192584,0.6648851148851149,0.6427204272970864,0.76,0.7456765456765456,0.7482109557109557,0.7127660818713452
84,0.72,0.7661752136752138,0.7345299145299146,0.7256635149448448,0.71,0.7567857142857143,0.7268376068376069,0.7153868351029476,0.74,0.7810683760683761,0.7613675213675213,0.7448688686763798,0.8,0.8472222222222221,0.825897435897436,0.8006444140654667
85,0.7,0.7536693861693862,0.7085614385614386,0.7016558450299195,0.72,0.7832267732267733,0.729394771894772,0.7235389560709253,0.68,0.7330072463768117,0.6883691308691309,0.6788725766986636,0.82,0.8452947052947053,0.8210522810522811,0.8088259109311741
86,0.6,0.6672619047619048,0.5983294483294483,0.592030825951542,0.58,0.608910533910534,0.5783294483294483,0.5662232586814631,0.61,0.6186217948717948,0.6091724941724942,0.5831765062634628,0.68,0.683997668997669,0.699036519036519,0.6636673233886856
87,0.53,0.634863339275104,0.5416638916638916,0.5092239660351116,0.52,0.6331966726084374,0.533971583971584,0.5007845983852175,0.52,0.6294516594516595,0.5444477744477745,0.49895936742995567,0.71,0.7242658730158731,0.7118192918192918,0.6500946925214567
88,0.73,0.7599099511599512,0.7290717615717617,0.7181651304031167,0.72,0.7492261904761904,0.7165717615717616,0.708381580619567,0.72,0.7578733766233766,0.7273318348318348,0.7145062103757756,0.75,0.7811344211344211,0.762034632034632,0.7254319486992122
89,0.7,0.7513490675990677,0.7076118326118326,0.7000745667587773,0.72,0.7782455044955044,0.7258658008658009,0.720488612836439,0.73,0.7713461538461538,0.7392424242424243,0.7280849851902483,0.75,0.7727991452991454,0.761031746031746,0.7249194076539615
90,0.67,0.6691020091020091,0.6548659673659675,0.6434074567690128,0.67,0.6678687978687978,0.6639471639471639,0.6420972162848593,0.66,0.6611921411921412,0.6604312354312355,0.6380073206732246,0.72,0.7241233766233767,0.7444250194250194,0.6999544315333789
91,0.69,0.7634670231729055,0.6900980963480963,0.6827671853430368,0.68,0.7570833333333333,0.6824057886557886,0.6757721114514113,0.69,0.7379054279054278,0.6792744755244755,0.6670890597361013,0.81,0.82616341991342,0.7853001165501166,0.7793686555380104
92,0.72,0.7611111111111112,0.71996891996892,0.7116468228638615,0.7,0.7494444444444445,0.6939432789432789,0.6935683299303007,0.73,0.7531322177994004,0.7216890054390055,0.7069550336865327,0.73,0.7739985014985016,0.7336111111111111,0.6852709169205332
93,0.71,0.7667751108540583,0.7047005772005772,0.6971690038237409,0.71,0.7608585858585859,0.6998394660894661,0.6933005521048999,0.71,0.7624363940153414,0.7196446608946608,0.7120946795140344,0.76,0.7841258741258741,0.735211038961039,0.7279034543887485
94,0.67,0.7114239028944912,0.6534704184704185,0.6584445027902499,0.68,0.7217873784282454,0.6701370851370851,0.669085670110338,0.67,0.697644927536232,0.65498556998557,0.6484369904261544,0.76,0.7999643170838823,0.7417027417027418,0.7231115163562981
95,0.62,0.6898646125116713,0.6243233082706767,0.6291079563138385,0.61,0.6992246642246641,0.6294862155388471,0.6300814272873095,0.64,0.7410013597513598,0.6820300751879699,0.6729173669467787,0.68,0.7659650856389987,0.7504970760233919,0.7138265564290233
96,0.67,0.6769329062750116,0.6418452380952381,0.6332002420237715,0.69,0.68538001472212,0.6564285714285715,0.6481840183118954,0.69,0.6887492332229175,0.6536706349206349,0.6418283274932891,0.78,0.8088690476190477,0.7944444444444445,0.768557651636193
97,0.72,0.7948809523809524,0.7587301587301587,0.7199172334149451,0.71,0.7893499066293184,0.7515873015873016,0.7115560294015671,0.73,0.8000094268476621,0.7626984126984127,0.7254239056785833,0.74,0.8218731268731269,0.800952380952381,0.7364548526529039
98,0.71,0.7482126696832578,0.7171717171717171,0.7029372995425627,0.69,0.715915750915751,0.6971717171717172,0.6782375189310174,0.69,0.7321052631578948,0.6971717171717172,0.6792105263157895,0.78,0.8246688034188034,0.7966666666666666,0.7723755367439578
99,0.82,0.825036075036075,0.8042260517260515,0.802715715656892,0.81,0.8112296037296037,0.7951351426351427,0.791378281161563,0.81,0.8221514596514595,0.7931149406149406,0.7925754561815943,0.86,0.8877272727272727,0.8505269730269731,0.8502852486948596
