,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
53,0.82,0.7551373626373626,0.8469696969696969,0.7868356789409422,0.83,0.7735897435897436,0.8636363636363636,0.8030994152046784,0.82,0.7394200244200244,0.8545454545454547,0.7869607595469663,0.82,0.7455844155844156,0.8545454545454547,0.7916070391932462
54,0.82,0.863064713064713,0.8518939393939394,0.8094566544566545,0.84,0.8854761904761904,0.8720862470862472,0.8276815480476808,0.79,0.7276465201465202,0.8286363636363635,0.764468671679198,0.77,0.7797438672438672,0.8106876456876456,0.7555310377392759
55,0.84,0.7728233857645622,0.8283333333333334,0.7909090601545844,0.85,0.7887757667169432,0.8366666666666667,0.8001418643873887,0.84,0.7661488837959427,0.8366666666666667,0.7919285449060189,0.86,0.7714480943892709,0.86,0.811371796418236
56,0.79,0.7283836996336996,0.8084848484848484,0.7573683139472613,0.81,0.75213720103426,0.8266666666666665,0.7741393138451962,0.82,0.7646336996336995,0.8397979797979798,0.7876485109093805,0.83,0.7704110105580694,0.8518181818181819,0.8011895681232065
57,0.82,0.7517634489693313,0.8098329448329448,0.7702398040555936,0.84,0.7723076923076924,0.8258585858585858,0.7864337762784283,0.86,0.7872546897546898,0.8414141414141414,0.805710823792318,0.82,0.8475085440874915,0.8032925407925408,0.7805575692812721
58,0.85,0.7952614379084968,0.8538398692810457,0.8172116119174943,0.87,0.8132236842105265,0.8722222222222221,0.835555838497015,0.81,0.7422549019607843,0.8292483660130718,0.7769407865629975,0.79,0.8199494949494948,0.8216013071895425,0.7698916759793055
59,0.84,0.7778021978021978,0.8366666666666667,0.80007215007215,0.86,0.814448160535117,0.85,0.8163211057947899,0.83,0.7808333333333333,0.8166666666666667,0.7828648475707299,0.82,0.7571880896880898,0.8097222222222221,0.767978930702716
60,0.78,0.7095680708180707,0.8222943722943723,0.753136540446138,0.8,0.726765873015873,0.8404761904761905,0.7698032071128046,0.8,0.7320755633255632,0.8464285714285715,0.7752657952069717,0.83,0.8516529304029306,0.8800000000000001,0.8256423335069183
61,0.78,0.7100080475080475,0.8049725274725276,0.7449912288147582,0.82,0.7639763014763015,0.8446153846153847,0.7857160486572251,0.8,0.742671625759861,0.8198076923076923,0.7566898896310661,0.83,0.8520526858762153,0.8454487179487179,0.8027036309673881
62,0.79,0.8264406207827261,0.7723992673992675,0.7346590648100946,0.8,0.848940620782726,0.7823992673992674,0.7456427477937775,0.79,0.792001209574739,0.7804212454212454,0.7331923452891195,0.81,0.7131872294372295,0.8372527472527473,0.7643197065061939
63,0.82,0.740376984126984,0.7804563492063492,0.7527419856831622,0.86,0.7974731559290383,0.8256944444444445,0.7932785637095983,0.86,0.7945845004668535,0.8096230158730158,0.7848706293706293,0.87,0.8121797139908594,0.8126984126984127,0.7951917913836954
64,0.85,0.7818711843711843,0.8432236842105263,0.7995166177908113,0.86,0.798537851037851,0.8494736842105264,0.8118333333333332,0.86,0.7761914212378609,0.8542105263157895,0.8090056201108833,0.78,0.7096275946275946,0.7940601503759399,0.7419822848058142
65,0.81,0.8534219457013575,0.8389610389610389,0.7971443499029706,0.83,0.8917088394062078,0.8571428571428571,0.815715778474399,0.82,0.7717088394062077,0.85,0.7972542400128606,0.81,0.854912734324499,0.8323412698412698,0.7985757575757575
66,0.79,0.8714999999999999,0.8236940836940837,0.7775971792225661,0.77,0.8538232323232323,0.8025829725829727,0.7548959408324734,0.74,0.7193174603174604,0.7746031746031746,0.7110582829623077,0.83,0.8475324675324675,0.8476623376623376,0.7960888457947282
67,0.77,0.7144505494505494,0.826388888888889,0.754992488992489,0.78,0.7343223443223442,0.8388888888888889,0.76594486994487,0.75,0.6896245421245422,0.8111111111111111,0.7311919191919192,0.78,0.8213744588744589,0.8402777777777779,0.7841743854326975
68,0.87,0.8053571428571429,0.8422222222222222,0.8205534632779214,0.9,0.8388888888888889,0.8699999999999999,0.8473796791443851,0.89,0.826797385620915,0.8633333333333333,0.8380882352941177,0.83,0.7726984126984127,0.8266666666666665,0.7864706507802484
69,0.82,0.7304978354978356,0.7988011988011988,0.7581611721611721,0.85,0.7702380952380954,0.8321345321345321,0.7875331528375006,0.83,0.7564743589743589,0.8044289044289045,0.7612362637362637,0.86,0.7653617216117217,0.8317016317016318,0.7892058320852887
70,0.85,0.7625832500832501,0.7950854700854701,0.7689548657969711,0.87,0.7991452991452992,0.8200854700854702,0.7922586726998492,0.85,0.7604527417027416,0.7991452991452992,0.7645000454174615,0.84,0.7531746031746032,0.8087606837606838,0.7734363947599241
71,0.82,0.8552701465201465,0.8123051948051948,0.7825558563300499,0.85,0.8989880952380952,0.8390909090909091,0.8111770177772982,0.86,0.8774496336996336,0.85,0.8166168436519067,0.86,0.7626983065953654,0.8642424242424243,0.8034769352511288
72,0.85,0.7803730583142349,0.8484090909090909,0.8013654262759122,0.87,0.7934183463595229,0.8699999999999999,0.8205852644087939,0.85,0.7680065359477124,0.8527272727272728,0.8006910634720569,0.84,0.7640764790764791,0.8427272727272728,0.7914851835471031
73,0.84,0.7766283716283716,0.8425,0.7961131591520607,0.84,0.7766283716283716,0.8425,0.7961131591520607,0.83,0.7448823398823399,0.8284090909090909,0.7770750740487583,0.82,0.8517445054945055,0.8292424242424241,0.7891489960995672
74,0.76,0.7495337995337995,0.8316666666666667,0.7576535957800314,0.76,0.7495337995337995,0.8316666666666667,0.7576535957800314,0.76,0.7303030303030303,0.825,0.7534223489758879,0.78,0.8307467532467532,0.83375,0.775404005280273
