,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
72,0.2,0.148982683982684,0.21791958041958043,0.1496905871905872,0.28,0.2509451659451659,0.29746503496503496,0.24242418055402273,0.34,0.35816723506378684,0.350999000999001,0.31094087972348844,0.33,0.270031328320802,0.3495920745920746,0.25840643274853803
73,0.22,0.17422705314009662,0.22873015873015873,0.17007072007072005,0.24,0.2006016385048643,0.24698412698412694,0.20251023486317604,0.32,0.3481419234360411,0.3296825396825397,0.29350634745371584,0.31,0.2774460289166171,0.3296825396825397,0.2569530034235916
74,0.22,0.14012249827467219,0.21529581529581526,0.1559643234565835,0.28,0.22181818181818178,0.280966810966811,0.21767195767195763,0.34,0.4074289961246483,0.34652236652236657,0.31744742403960935,0.31,0.23177554393229452,0.3107683982683983,0.23086278059652673
75,0.25,0.1722927072927073,0.22337662337662337,0.18469125659023358,0.29,0.22633040935672516,0.27635281385281385,0.23961843110449924,0.39,0.37163757810816633,0.38775252525252524,0.36138668499958826,0.39,0.3008333333333333,0.3658802308802308,0.28375541125541126
76,0.24,0.18838888888888888,0.21846153846153843,0.17538699990312892,0.3,0.23818263607737294,0.27153846153846156,0.23202269945476797,0.33,0.3281428571428572,0.3105128205128205,0.29073019888959173,0.38,0.2933080808080808,0.35102564102564104,0.28451662326731375
77,0.22,0.15854037267080745,0.20402930402930403,0.16131001131001133,0.31,0.24186391781593017,0.3222014097014097,0.26183890577507596,0.39,0.3687425067370621,0.4180963480963481,0.35211810162661555,0.38,0.28501443001443005,0.39532412032412034,0.3032214513013559
78,0.17,0.11567873303167422,0.18597402597402599,0.12849310776942355,0.22,0.21078042328042326,0.23241883116883116,0.19141382868937046,0.32,0.2721212121212121,0.29021645021645026,0.2577167277167277,0.29,0.2282142857142857,0.2822186147186147,0.2181096681096681
79,0.31,0.19387864823348697,0.28909090909090907,0.21680452456698482,0.36,0.3023810299616751,0.35338383838383836,0.3016081681043318,0.39,0.37100840336134455,0.4155555555555555,0.3717167919799499,0.37,0.2790693078850974,0.3615151515151515,0.28139065536124364
80,0.21,0.19027777777777777,0.24333333333333332,0.17469979296066254,0.27,0.24379310344827587,0.28947552447552444,0.2334788021488789,0.36,0.3905636030636031,0.38525446775446776,0.3489756808902051,0.31,0.29,0.35307692307692307,0.26489090619525407
81,0.22,0.15891236712470833,0.21495726495726494,0.17039058910026653,0.25,0.213126756284651,0.2595726495726496,0.22021378389412444,0.37,0.37696585672392124,0.3669566544566545,0.3465815966388049,0.36,0.2526018099547511,0.3487820512820513,0.2749325644325644
82,0.24,0.19161490683229815,0.23174603174603173,0.18444157817404663,0.3,0.28907775231304644,0.2872222222222222,0.2665544665544665,0.42,0.3963227513227513,0.4151587301587301,0.37789498935278987,0.33,0.26636080586080585,0.33666666666666667,0.26441193078021724
83,0.22,0.17219887955182073,0.24166666666666664,0.18112680085296717,0.29,0.2239302364302364,0.3180555555555556,0.24937229437229433,0.38,0.34246031746031746,0.4105555555555555,0.3538876175947115,0.31,0.2283296172426607,0.3397222222222222,0.24054498992579484
84,0.23,0.19395772238514172,0.24677350427350428,0.1914663478128839,0.27,0.2507748538011696,0.30121794871794866,0.2576090901917462,0.38,0.4039133089133089,0.40592907092907093,0.3675384868866495,0.31,0.2541331953071083,0.3251379176379176,0.2430635623424997
85,0.18,0.12681213221140625,0.19852564102564102,0.14051922259418673,0.25,0.1773131868131868,0.2726923076923077,0.20742952066481482,0.37,0.3430303030303031,0.37672882672882674,0.33073197177340513,0.36,0.30414768806073156,0.386965811965812,0.29251644412934735
86,0.2,0.14384360849878092,0.20232323232323232,0.1502074802074802,0.32,0.251007326007326,0.3229040404040404,0.2670499604043823,0.39,0.4719638694638695,0.40514180264180266,0.3759873614517577,0.32,0.2363425925925926,0.3350757575757576,0.25635150678628943
87,0.22,0.18166666666666667,0.22095238095238093,0.1791179298889763,0.31,0.2631995365953387,0.306053391053391,0.2627212166918049,0.39,0.4638383838383839,0.3895238095238095,0.3696627277552672,0.27,0.2368100358422939,0.274978354978355,0.22233605104572846
88,0.23,0.16156260749914,0.24194139194139191,0.17225108225108227,0.27,0.2215071135760791,0.2818559218559219,0.21455433455433454,0.33,0.3064947865754318,0.3393223443223443,0.29974927035426924,0.27,0.22354497354497355,0.2896459096459097,0.21789097571830016
89,0.21,0.14032772547203787,0.23755411255411257,0.1538842203548086,0.29,0.21623931623931628,0.31188311688311693,0.23595238095238097,0.41,0.477912087912088,0.4196681096681097,0.3780882055926284,0.31,0.250489417989418,0.31741341991341987,0.2466971544715447
90,0.18,0.11491978609625668,0.18506493506493507,0.13246900158664865,0.24,0.20687718411856343,0.2466233766233766,0.20745855022170812,0.34,0.30452380952380953,0.3433333333333334,0.2997242038946343,0.3,0.25595238095238093,0.3163492063492063,0.24849251528568414
91,0.17,0.16212406015037595,0.1733333333333333,0.141101164161509,0.28,0.2712689393939394,0.29893939393939395,0.25134199134199137,0.33,0.46564814814814814,0.37620240870240873,0.33802090382735545,0.3,0.27145043905479477,0.3224242424242424,0.23635231789983685
92,0.29,0.2317492056110982,0.24258741258741257,0.20178704146095452,0.34,0.2364672364672365,0.290971250971251,0.2477777777777778,0.42,0.5253246753246753,0.39490342990342986,0.3990622335890878,0.38,0.30762931034482754,0.32174048174048175,0.2767857142857143
93,0.2,0.15533834586466164,0.24054945054945054,0.1602846195949644,0.27,0.21681818181818185,0.31673992673992674,0.22415931550057183,0.35,0.4573202066750454,0.3872435897435897,0.3395514976939126,0.3,0.26022408963585436,0.3506501831501831,0.24944787811660873
94,0.23,0.16251490795955403,0.22181818181818183,0.16990683674000104,0.29,0.20745870976849234,0.28015151515151515,0.22193375925606937,0.36,0.3423437118437118,0.3590259740259741,0.3366469242159106,0.33,0.2627797202797203,0.3192424242424242,0.2630981717011128
95,0.25,0.1936274509803922,0.22727272727272724,0.19604341736694678,0.33,0.28834776334776335,0.296969696969697,0.26210367547828844,0.42,0.45497557997557997,0.3870959595959596,0.38678126475609315,0.36,0.3238888888888889,0.3236868686868687,0.2795323354806113
96,0.22,0.14527881297446515,0.2368686868686869,0.16148899562692667,0.29,0.1927164502164502,0.28795093795093796,0.21550893550893552,0.41,0.44616910866910864,0.4171897546897547,0.3667672184641332,0.32,0.258778677462888,0.33901515151515155,0.2567732564549203
97,0.2,0.1260185185185185,0.2066378066378066,0.142521708311182,0.28,0.24786796536796535,0.3004545454545454,0.24739802232253352,0.37,0.32762694202349374,0.3857287157287158,0.32887369940001515,0.34,0.26873015873015876,0.34243867243867243,0.27116694851988965
98,0.23,0.16131578947368422,0.2268939393939394,0.17377849002849,0.29,0.2330940170940171,0.2913131313131313,0.2364006864006864,0.31,0.2918165526230042,0.3102525252525253,0.278756038647343,0.32,0.2348122529644269,0.3078282828282829,0.24124039712275006
99,0.24,0.17851851851851852,0.23856421356421356,0.1874814319667261,0.3,0.255959595959596,0.3062193362193362,0.2598783961802038,0.36,0.4331776556776557,0.3644311244311244,0.3391979949874687,0.38,0.2822943722943723,0.38072150072150074,0.29945086040162444
